EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.19,0.34,4,-0.000968653,0.018946717
0.53,0.52,4,0.028373261,0.037347131
0.6,0.65,2,-0.034540859,0.001192843
-0.01,0.01,6,0.075546662,-0.103703712
0.98,0.99,10,-0.000575256,0.030129679
0.9,0.87,1,0.045686747,0.005672269
-0.15,-0.26,5,-0.040017212,0.025073746
0.79,0.78,7,-0.02295082,0.062302839
0.22,0.25,7,-0.001837561,0.014176266
1,0.95,3,-0.025244557,0.025425532
0.19,0.17,3,-0.025919433,-0.021505396
1.16,1.04,5,-0.024008363,0.050037622
0.26,0.28,7,0.016812411,-0.012096802
0.15,0.16,2,0.016611321,-0.025695891
1.04,0.76,1,0.023561739,0.054138141
0.88,0.83,5,0.008484159,0.015078905
0.87,0.82,4,0.021100014,0.006437454
0.33,0.17,2,0.018667202,0.035841383
0.72,0.7,1,-0.018943161,0.004318007
0.99,0.94,7,0.004766157,0.024772635
0.36,0.33,10,0.093869741,-0.003820451
0.11,0.07,4,0.01863354,0.010431948
0.6,0.56,6,-0.02658405,0.004960902
0.08,-0.06,7,-0.004711425,0.079545455
0.72,0.65,5,-0.010969635,0.025200045
1.56,1.54,7,-0.001219144,0.031800019
1.11,1.09,4,0.000309977,0.016678907
-0.36,-0.41,7,0.042152798,-0.09561127
0.47,0.45,5,-0.029308622,-0.016273381
0.15,0.14,5,-0.014968823,0.00264319
0.36,0.63,7,-0.013603043,0.049111811
0.11,0.19,1,0.041442782,-0.02084779
5.5,5.46,1,-0.024883078,-0.003196261
0.72,0.7,5,-0.009599409,-0.069990563
0.26,0.24,4,-0.008095441,0.057361377
0.65,0.67,7,-0.074572126,0.010365336
0.93,0.92,6,-0.056018594,-0.001839349
0.41,0.5,5,0.120879168,0.009841023
-0.26,-0.27,4,0.034458008,-0.018985169
0.36,0.34,3,0.012853479,0.012684981
0.46,0.28,3,-0.029432879,0.02519084
0.39,0.35,7,0.008312348,0.009913554
-0.34,-0.64,1,0.104009297,-0.017068864
0.32,0.38,4,0.021402545,0.012317475
0.38,0.55,1,-0.032174361,0.049495198
0.51,0.5,12,-0.012606227,-0.013399865
-0.7,-0.48,12,0.067251462,-0.092915215
-0.08,-0.07,4,0.153139357,0.022636485
0.27,0.26,8,-0.013250922,-0.0118838
0.46,0.43,6,0.002942916,0.008500283
0.66,0.41,1,-0.053463169,0.067133218
0.23,0.22,3,-0.007389128,-0.011336498
0.78,0.7,11,-0.018002987,-0.002963849
0.15,0.13,4,0.104693141,0.083475298
0.77,0.62,3,0.037498657,-0.019360787
0.65,0.62,7,0.001601703,0.059643291
0.02,0.02,3,-0.023668643,-0.0637899
0.45,0.42,2,0.001680701,-0.015453283
-0.64,-0.72,4,0.086021505,-0.08930008
0.59,0.55,2,-0.011754454,0.001679956
0.25,0.21,1,0.014355442,0.011451475
0.24,0.25,5,-0.001442973,0.036548251
0.63,0.69,2,0.160662824,-0.027841467
0.27,0.19,1,0.085774059,0.044247788
0.42,0.41,5,-0.114952083,0.083146179
0.14,0.17,3,0.019758731,-0.005241133
0.72,1.04,3,0.025082507,-0.018066309
0.01,0.07,12,-0.066298343,-0.082424274
0.3,0.3,2,-0.009699006,-0.00451213
0.09,-0.01,2,0.08412483,0.035357417
0.45,0.57,1,-0.030690368,0.025500343
0.41,0.29,2,-0.038983058,0.007120246
0.14,0.11,3,0.055455069,0.011228062
-0.23,-0.24,8,0.068454439,-0.041972061
0.03,0,6,0.232365145,-0.090909091
0.32,0.28,4,-0.055025277,0.009639255
0.57,0.54,2,0.018937968,0.017510437
-0.04,-0.2,2,0.066086957,-0.007092199
0.27,0.34,1,0.03556191,0.050480722
0.61,0.5,1,0.041069723,-0.000404613
0.15,0.13,1,0.039533228,-0.003960373
0.08,0.03,5,-0.032849503,-0.031125299
0.61,0.7,1,-0.058354115,0.099015634
0.3,0.3,2,-0.087127176,0.016277428
0.03,0.1,1,-0.111502499,-0.024613692
-0.24,-0.24,3,-0.119959677,0.04103479
-0.06,-0.07,4,0.19301848,0.136627907
0.37,0.23,5,-0.043849662,-0.011151291
0.57,0.42,3,-0.023973994,-0.019114307
-0.45,-0.22,7,0.095928226,-0.004105572
0.32,0.27,2,-0.017948698,-0.014339194
-0.02,-0.04,3,0.029761905,0
0.61,0.65,1,-0.026805659,0.008701706
0.13,0.14,1,-0.024425979,0.003329709
0.57,0.53,7,-0.001111852,0.033055828
-0.02,-0.49,2,0.591160221,-0.038674033
0.03,0.01,3,0.031746032,0.089820359
0.89,0.81,8,0.060523464,0.008602107
0.28,0.25,2,0.017921147,0.037453184
0.1,0.09,2,-0.058355438,0.057352941
0.25,0.23,2,-0.01937046,-0.056511057
-0.09,-0.14,2,-0.049001815,-0.012903226
0.17,0.18,2,-0.025766994,-0.15705772
-0.14,0.24,5,-0.07699559,0.036944842
0.52,0.45,4,-0.038129999,0.086659475
-0.11,-0.07,1,-0.013559322,-0.036745407
0.49,0.54,5,0.020544063,-0.013094896
-0.17,-0.13,3,-0.118809777,-0.044344996
0.89,0.81,7,0.024656235,-0.005562273
7.03,6.68,9,-0.13325993,-0.047655243
-1.39,-0.22,2,0.008859784,-0.160402304
4.34,3.1,5,-0.088349893,-0.017000832
1.53,1.37,2,-0.062491795,-0.072000986
1.93,1.49,2,-0.087771108,-0.087737069
0.97,0.61,3,-0.106206132,-0.029249012
-0.23,-0.05,5,-0.16019656,-0.189199255
0.19,0.14,2,0.061046512,0.02764977
-0.71,-0.47,5,0.043703008,-0.149776928
1.19,0.29,4,-0.076984285,0.026259896
0.25,0.22,5,-0.130319149,-0.04600345
0.33,0.25,2,-0.026121522,0.024495677
0.17,-0.4,3,-0.268224413,-0.109040718
0.04,0.13,5,-0.081237911,0.0375
-0.1,-0.17,3,-0.079869601,-0.037677319
-3.35,-0.93,2,-0.211433757,-0.190265487
0.51,0.58,1,-0.101666667,-0.257242178
0.18,0.27,3,-0.036319613,-0.013658537
-0.56,-0.04,3,-0.039354403,-0.038293245
0.01,0.06,1,-0.167733675,-0.038439796
0.05,0.02,1,-0.06302521,-0.980805274
0,0,1,-0.178167514,-0.34686747
0.52,0.47,3,0.004067651,0.011007912
0.63,0.42,4,0.027667934,0.079314707
0.1,0.05,1,-0.105633803,0.117647059
0.21,0.14,2,-0.007163865,0.022708185
-0.42,-0.44,2,-0.066820276,0.028571429
0,0.22,1,-0.070048309,-0.01911315
0.71,0.73,1,-0.027449485,-0.048311076
-0.13,-0.14,2,0.068331143,-0.050420168
0.42,0.34,1,-0.006443301,0.009903722
-0.67,-0.5,3,-0.089676747,0.025819265
-0.08,-0.06,2,-0.07253886,0.093922652
-0.21,-0.19,1,-0.023076923,0.111111111
0.25,0.11,1,0.081481481,0.012820513
0.01,0.01,1,-0.002590674,0.003911343
-0.11,0,1,-0.031986532,-0.100600601
0.56,0.47,1,-0.019374912,-0.006578947
-0.41,-0.34,1,-0.174863388,-0.124401914
0.31,0.23,2,0.041639863,0.059479623
-0.09,-0.05,6,0.037463947,-0.059139775
1.09,1.14,8,0.055948556,0.038797541
1.9,1.45,7,0.037806728,0.035857234
0.7,0.44,13,0.00560286,-0.024984466
0.79,0.74,2,0.008585385,-0.004930962
2.02,1.78,6,0.073057951,0.010989014
0.74,0.73,8,-0.038632528,-0.064373504
1.14,1.03,5,-0.027944715,0.016578042
2.87,2.83,10,0.022706919,-0.010347321
0.66,0.59,1,0.005105968,0.031217201
0.56,0.46,1,-0.037252619,-0.006289308
0.78,0.64,6,0.031331,0.001652486
1.04,0.91,9,0.057946276,0.084634664
0.36,0.33,4,-0.004350168,0.012710684
3.11,2.8,8,0.064693077,0.033482141
1.16,1.13,9,-0.583980582,0.002876623
0.14,0.08,5,0.018775508,-0.0353236
0.49,0.38,4,0.042724056,0.023113517
0.96,1.01,8,0.040645667,-0.02204367
0.27,0.25,7,0,0
0.03,0.04,4,0.028401869,0.049721375
0.83,0.83,5,0.039202346,-0.010000011
0.05,-0.02,1,0.093067443,0.013078503
1.66,1.81,6,0.061767995,-0.016306539
0.77,0.72,7,0.165026495,-0.092265943
0.87,0.83,9,-0.001008478,0.032014684
0.53,0.51,3,0.009990936,-0.01702668
0.19,0.17,3,-0.04229187,-0.001331575
0.58,0.55,4,0.028604152,0.050216953
0.72,0.65,4,-0.033662888,0.029090012
0.21,0.21,4,-0.017352995,0.050264543
0.66,0.61,2,0.033613457,-0.026666682
0.14,0.09,2,0.031855969,0.038690337
-0.13,-0.01,4,-0.014274415,-0.011521198
1.16,1.08,2,0.04172258,-0.011803368
0.72,0.67,3,0.060147668,0.011435198
2.59,2.4,3,0.070221067,-0.015099229
0.43,0.44,3,0.026033692,0.028704448
0.35,0.35,3,0.044782257,-0.013333386
0.42,0.4,2,0.040448324,0.006896547
0.1,0.16,1,0.045217391,0.048685492
0.05,-0.06,6,-0.023437471,0.00271003
0.08,0.08,7,0.098411351,0.10213245
1.58,1.69,8,0.041172525,-0.036958216
0.55,0.46,2,0.013949454,0.002573933
0.59,0.49,4,0.039629646,-0.018711026
0.72,0.74,1,0.057941909,-0.023351965
0.33,0.54,1,0.087542489,-0.01246759
-0.56,-0.06,1,0.036144482,-0.047058938
0.36,0.34,10,0.004908807,0.07221354
0.09,0.02,14,0.099370923,0.004902461
0.3,0.3,9,0.031295514,0.110517663
2.95,2.89,7,0.011718264,0.053401904
0.69,0.69,5,0.062435865,0.096836904
0.92,0.96,13,0.021163363,0.057022444
0.49,0.44,8,-0.021117354,-0.01825114
0.32,0.5,2,0.002888896,-0.005183584
0.99,0.93,11,0.032820746,0.060232459
0.75,0.74,3,0.022500923,-0.003593091
0.41,0.39,7,0.005552401,0.038503575
0.58,0.56,9,-0.015642469,0.120724313
2.53,2.35,16,0.036234765,0.03750438
0.71,0.67,1,-0.049696498,0.073608597
0.12,0.1,1,0.03245283,0.090675791
-0.01,-0.2,2,-0.005506345,-0.007419076
0.28,0.33,1,0.036743661,0.037429798
1.18,1.16,17,0.029189373,0.024958698
2.61,2.5,4,0.036559455,0.082318955
1.26,1.15,8,0.028853813,0.079185677
0.29,0.13,8,0.035181127,0.036898004
0.19,-0.13,1,0.032278945,0.031821219
0.05,0,11,-0.002540647,0.084879158
-1.03,-0.11,1,-0.059961007,0.028542298
0.02,0.12,5,0.011144123,0.039968377
0.69,0.5,3,0.05815255,0.066969967
-0.45,-0.55,1,0.075593625,0.04700789
0.44,0.43,4,0.03742734,0.082498094
0.54,-0.38,2,-0.085928613,0.035878785
-0.8,-1.38,2,-0.128091873,0.21789194
0.86,0.89,1,-0.076394831,-0.002327148
0.16,0.22,4,0.070414165,0.176582273
0.6,0.34,3,0.090723454,0.119422578
0.51,0.29,2,-0.031602709,0.129139073
0.93,0.42,1,0.108411208,0.105611939
3.24,3.05,3,0.036963235,0.038343681
-0.74,-1.15,6,0.036300778,0.066931086
-0.34,-0.14,3,0.149387755,0.03500761
0.39,0.26,2,0.011029405,0.110681109
1.47,0.57,2,0.06985554,0.072801963
0.3,0.25,2,0.062845084,0.061670586
-0.16,-0.02,1,-0.064223905,0.012422296
0.41,0.3,2,0.112376685,0.005130883
0.36,0.16,3,0.022635404,0.034599092
0.33,0.44,1,0.039375,0.034394904
0.37,0.5,12,-0.06643637,0.032792687
0,0.1,4,-0.178754898,0.091129372
-0.4,-0.3,4,-0.125666864,0.043998941
0.21,0.11,5,-0.096363215,-0.002654867
1.11,1.09,4,-0.041315819,0.034316474
0.73,0.69,5,0.05126661,0.07579464
0.1,0.09,7,0.064133017,0.065192744
4.04,2.57,3,-0.051818182,0.149196249
-0.01,0.01,2,-0.052538964,-0.005186233
0.37,0.37,4,0.002426926,0.014818043
-0.65,-1.03,2,-0.073738538,0.134438776
-0.05,-0.11,3,-0.202002612,0.15012987
3.13,2.37,1,-0.0646886,0.021997216
-0.08,-0.2,2,-0.053052632,-0.181087763
-0.13,-0.18,3,-0.246010638,-0.120234604
0.03,0.02,2,-0.267095736,0.046956522
-1.73,-2.6,6,-0.049096774,0.080446471
0.07,0.05,7,-0.082474138,-0.024999949
-0.26,-0.24,2,0.014434643,0.011804384
0.43,0.41,2,-0.073618352,0.014216973
0.15,0.18,2,-0.016080643,0.003260597
0.2,0.19,1,-0.036923077,0.078579976
1.62,1.79,2,-0.016675016,0.151527595
0.44,0.35,6,0.02003843,-0.145038168
0.13,0.15,1,-0.003382664,0.098096633
0.45,0.65,3,-0.103233259,0.062976243
0.19,0.18,10,0.012014752,0.046796911
-0.06,-0.03,4,-0.10840249,-0.062165652
0.11,0.07,3,-0.267603435,0.074320771
-0.43,-0.4,3,-0.122193211,0.086314736
0.18,0.17,2,-0.157855547,-0.183650772
-0.87,-0.41,6,-0.077871354,0.025107229
0.1,0.05,3,-0.063374806,0.021285653
-0.39,-0.27,1,-0.202075099,-0.090138457
-0.24,-0.65,3,0.080819451,0.084882583
-0.1,0.69,3,-0.01938368,0.061702116
-0.25,-0.2,1,-0.168411867,-0.031635802
-0.68,-0.9,2,-0.085744964,0.071471243
-0.98,-0.92,4,-0.209227114,-0.162930002
0.34,0.22,2,-0.072275551,0.067563025
0.03,0.03,4,-0.033431085,0.226870229
0.85,0.48,3,-0.258876786,0.520583533
0.79,0.69,4,0.083239454,0.058894071
-0.09,-1.31,6,-0.014991742,0.01639771
0.01,0.01,5,-0.155379985,-0.02037037
-0.06,0.11,3,-0.040759611,0.092043011
-0.04,-0.07,4,-0.095833333,0.046621044
1.01,1.06,2,-0.057080124,0.111285254
-0.16,-0.08,3,-0.027122049,-0.094491062
-0.66,-0.65,4,-0.120448179,0.160330579
-0.41,-0.07,2,-0.168936446,0.193579148
-0.28,-0.28,2,0.055586749,0.039787798
-0.07,0.04,1,-0.096244131,0.11369509
-0.49,-0.08,2,-0.294331773,0.774580336
-0.11,-0.22,6,-0.086642599,0.109536082
-0.1,0.17,5,0.066972477,0.093069307
0.17,-0.03,3,0.00132758,0.055272727
-0.16,-0.17,5,0.136747624,0.073250136
-0.56,-0.34,7,-0.109810127,0.158099276
0.79,0.72,4,-0.009268559,0.062568916
0.04,0.02,3,-0.111162791,0.096740817
-0.49,-0.39,3,-0.129539415,0.002047273
-0.18,-0.23,1,-0.017084282,0.03926097
0.23,0.08,5,-0.180606061,-0.048475026
-0.05,-0.04,2,-0.073981712,-0.035892323
0.62,0.61,5,-0.009754656,0.158529048
0.18,0.15,3,-0.07884057,0.027096788
-0.03,-0.04,2,-0.084686775,-0.019505852
-0.11,-0.11,3,-0.148351648,-0.085416667
-0.05,-0.15,5,-0.274223035,0.106854839
-0.33,-0.31,2,0.128356254,-0.192007266
-0.42,-0.17,2,-0.074407195,0.093658537
0.04,-0.04,5,-0.079801451,0.090280778
0.13,0.12,3,-0.039669441,0.03234263
-0.09,-0.1,4,0.191105769,0.067357513
-0.72,-0.62,5,-0.098938826,0.181587532
-0.08,0.3,2,-0.130804954,-0.049056604
-0.44,-0.54,4,-0.104486785,0.20793882
-0.12,-0.07,1,-0.179282869,0.0336
-0.24,-0.17,2,-0.198536518,0.757677651
-1.02,-0.68,2,-0.185244587,-0.040141677
-0.27,-0.32,2,-0.177411294,0.057266343
-0.47,-0.45,4,-0.264154828,0.095980672
0.2,0.49,2,0.044117647,0.034934498
-0.35,-0.14,3,-0.147376543,0.126811594
-0.02,-0.17,1,-0.05620915,-0.07654321
0.07,0.01,1,-0.111924686,-0.061637534
-0.27,-0.21,2,-0.149486653,0.087942698
1.05,1.36,2,-0.158823529,0.163128492
-0.2,-0.23,4,-0.164433618,0.047225502
-0.09,-0.11,4,-0.02277737,0.030497592
-0.51,-0.6,5,-0.118825722,-0.001109878
1.86,4.95,5,0.243861419,0.085122132
0.12,0.13,5,-0.020155039,0.133709981
-0.36,-0.35,4,-0.112193589,0.087375046
-0.95,-1.1,3,-0.055936944,0.032691801
-0.36,-0.44,5,-0.110444935,0.171485543
-0.58,-0.2,2,-0.084821429,0.634532374
0.49,0.47,5,-0.032432432,-0.011235955
-0.01,-0.05,2,-0.047133139,0.035790598
-0.18,-0.13,3,0.274770174,-0.06
-0.09,-0.14,1,-0.11038961,0.112903226
-0.97,-0.6,1,-0.050878816,0.007908612
-0.11,-0.14,1,0.006940428,0.05636258
2.27,1.81,1,0.064,0.047671033
-0.07,-0.1,4,-0.066210046,0.054398148
-0.23,-0.22,3,0.010668164,-0.007936508
-0.51,-0.47,1,-0.179347826,0.131244323
0.24,0.22,2,-0.061946891,0.007462594
0.12,0.08,1,-0.06122449,0.025157233
-0.24,-0.2,1,-0.019767442,-0.002190581
2.36,1.13,2,-0.086432687,-0.016762703
-0.39,-0.25,2,-0.154044118,0.2442076
-0.12,-0.11,2,-0.157439446,0.067153285
0.25,0.22,3,-0.011560694,0.089005236
-0.07,-0.07,3,-0.171621622,0.168769716
-0.03,-0.05,2,-0.288043478,0.096499527
-0.1,-0.07,2,-0.028846154,0.056631893
-0.15,-0.2,3,-0.055389222,-0.014471058
1.26,0.46,3,-0.019692306,0.018315016
-0.63,-0.6,4,-0.127863612,0.177846154
0.43,0.45,1,-0.00437896,0.070614008
-0.43,-0.38,2,-0.14212766,-0.053438114
-0.26,-0.63,1,-0.029069767,-0.046364692
-0.59,-0.52,1,-0.046945987,-0.060606061
-0.19,-0.29,3,-0.088987764,0.058096415
-0.26,-0.22,3,0.085213033,0.254320988
-0.68,-0.81,3,-0.326572008,0.237494367
-0.48,-0.4,4,-0.142788921,0.017602284
-0.43,-0.46,3,-0.269293258,-0.161820964
0.13,0.08,1,-0.0568,0.095123129
-0.83,-0.7,5,-0.024271845,0.115793955
-0.35,-0.38,2,-0.094412331,0.050347222
-0.53,-0.7,3,-0.271626298,0.02484472
0.72,-0.47,5,0.275725594,0.109854604
1.74,0.86,2,-0.054591355,0.138914041
0.5,0.31,2,-0.016,-0.052071006
-0.09,-0.08,1,-0.158950617,0.129909366
4.77,3.44,1,-0.077931034,0.114605367
0.11,0.03,1,0.058695652,0.180685358
-0.57,-0.55,6,-0.124465355,0.054912055
-0.57,-0.49,3,-0.18699187,-0.217539863
-0.67,-0.67,6,-0.171722114,0.107179487
0.25,0.29,2,-0.033425713,0.13186812
-0.44,-0.36,3,-0.009643606,-0.177655678
1.57,0.82,2,-0.037587007,0.100508187
0.01,0,1,-0.015243902,0.037533512
-0.06,-0.06,5,-0.125382263,-0.005561735
2.95,0.42,1,-0.241469816,0.392359804
-0.1,-0.13,2,-0.191946309,0.134168157
0.44,0.3,1,-0.204697987,-0.00172117
0.06,0.08,2,-0.085198556,0.09382518
-0.23,-0.2,5,-0.01420765,0.113475177
-0.17,-0.13,4,0.204429302,-0.053191489
-0.28,-0.28,3,-0.189516129,0.013798701
-0.82,-0.83,1,-0.092046831,-0.203892789
-0.29,-0.24,4,-0.18627451,0.070901034
0.48,0.42,2,-0.102941179,-0.016360918
-0.1,-0.25,1,-0.041082164,0.03625322
-0.96,-1.08,4,-0.278668684,0.152825051
-0.06,-0.01,2,0.018832392,-0.022356495
-1.35,-1.02,6,-0.108,-0.074211503
-0.68,-0.6,2,-0.143823264,0.062131519
0.14,0.22,1,-0.058715596,-0.051177904
-1.37,-0.59,3,0.052365641,-0.034406215
-0.12,-0.12,1,-0.137112988,0.010544815
0.63,0.54,4,-0.011068834,0.098455598
-0.4,-0.41,3,-0.131611316,0.404096834
-0.19,-0.6,5,-0.070243902,-0.005285412
-0.46,-0.49,4,-0.17,-0.007430341
0.52,0.5,2,-0.026875998,0.127678571
-0.27,-0.09,1,-0.130514706,-0.137096774
0.05,0.04,2,-0.122077922,-0.01615074
-0.36,-0.6,2,0.19047619,0.467093768
-0.33,-0.3,1,-0.219476744,0.097465887
-0.68,-0.71,3,-0.043028322,0.034608379
-0.21,-0.42,1,0.032131148,0.029247911
-0.18,-0.09,2,-0.127124405,-0.095707657
-0.17,-0.16,2,-0.044827586,-0.124026363
-0.5,-0.58,2,-0.255369928,0.091315453
-0.42,-0.5,2,-0.117754728,0.318027211
0.15,0.2,2,0.161640531,0.011055276
-0.34,-0.44,3,-0.115770283,0.051625239
-0.7,-0.7,2,-0.054405677,0.055657492
-0.38,-0.47,2,0.209677419,-0.090666667
-0.08,-0.05,3,0.134564644,0.060606061
-0.03,-0.09,2,-0.049350649,0.071232877
-0.51,-0.45,4,-0.066167291,0.017464424
-0.45,-0.47,4,-0.181616833,-0.000745712
-0.55,0.01,4,-0.076923077,0.110729614
-0.56,-0.55,5,-0.117146906,0.047758285
-0.7,-0.64,1,-0.016857721,0.153324288
-0.07,-0.05,2,-0.098290598,0.059090909
-0.05,-0.05,2,-0.096989967,0.412429379
-0.13,-0.07,2,-0.022624434,0.046703297
0.18,0.35,1,-0.067491564,0.019101124
-0.15,-0.13,2,-0.015098722,0.134114583
-0.05,-0.05,3,-0.12195122,0.07860262
0.01,-0.02,2,-0.091381101,0.243523316
-0.41,-0.11,1,-0.088282504,-0.112188366
-0.37,-0.89,2,-0.232,0.119976359
-0.48,-0.43,6,-0.137535817,0.128676471
-0.13,-0.13,2,-0.123417722,0.140221402
-0.24,-0.31,1,-0.163508772,0.0656
-0.01,0.01,2,-0.010889292,0.049484536
-0.44,-0.38,2,0.028183716,0.065442021
-0.33,-0.29,7,-0.12037037,0.10880829
-0.02,-0.02,3,-0.062801932,0.089253188
-0.06,-0.08,2,-0.115384615,-0.072277228
-0.76,-0.72,1,0.057798892,0.015846539
-0.8,-0.55,3,-0.088659794,0.086792453
-0.24,-0.22,2,-0.080952381,-0.08490566
-0.14,-0.13,2,-0.080935252,0.144249513
-0.21,-0.3,3,-0.141463415,0.172222222
-0.06,0.04,2,0.032806804,0.01862631
-0.88,-0.45,3,-0.116959064,0.062438057
-0.13,-0.15,3,-0.056603774,0.051851852
-10.66,-0.79,2,-0.137409599,0.257192677
-0.08,0.01,1,-0.12424608,0.224969098
0.03,-0.05,1,0.027437245,0.137307435
-0.51,-0.52,6,-0.087968952,0.088235294
-0.65,-0.72,3,-0.133016627,-0.028901734
-0.42,-0.53,4,-0.061413673,-0.006944444
-0.28,-0.28,2,-0.194556452,0.468871595
0.94,0.72,1,-0.002701712,0.041689078
-0.34,-0.3,3,-0.142142857,0.072821847
-0.66,-0.26,3,-0.23826087,-0.008880995
-0.17,-0.19,2,-0.054131054,0.046376812
-0.12,-0.64,5,-0.105485232,0.063781321
-0.09,-0.08,1,-0.155642023,0.065359477
-0.57,-0.52,2,0.020112631,0.041532258
-0.13,-0.1,1,0.005434783,0.049707602
-0.69,-0.65,6,-0.205923836,0.075872534
-0.08,-0.09,4,-0.173824131,-0.02851711
-0.06,-0.79,2,0.459203036,0.102362205
-0.29,-0.29,5,-0.003773585,0.046692607
-0.29,-0.29,1,-0.077789511,-0.006242833
-0.42,-0.43,2,-0.157631954,0.03559322
0.02,-0.02,1,-0.065474808,0.040177471
-0.08,0,1,0.063492063,-0.082251082
0.22,0.2,1,-0.008088235,0.041008277
-0.16,-0.17,3,-0.144886364,0.026809651
-0.18,-0.11,3,0.072727273,0.120805369
-0.4,-0.31,3,-0.078671329,-0.003367003
-0.35,-0.34,4,-0.049382716,0.13298791
-0.22,-0.26,2,0.616519174,0.283783784
0.01,-0.02,1,0.372093023,0.020547945
-0.02,-0.03,1,0.099150142,0.111111111
-0.36,-0.49,1,-0.112033195,0.091304348
-0.02,-0.02,1,-0.129496403,0.065359477
-0.19,-0.19,2,0.014084507,0.014354067
-0.66,-0.4,1,0.004070556,-0.010526316
-0.14,-0.13,2,-0.051948052,0.12962963
-0.37,-0.34,3,-0.019417476,0.019900498
-0.8,-0.68,3,0.004602992,0.031553398
-0.59,-0.64,1,-0.270106222,0.110847659
-0.06,-0.1,2,-0.034825871,-0.028436019
-0.13,-0.13,2,0.091503268,-0.006410256
-0.17,-0.21,3,-0.085148515,-0.132045089
-0.53,-0.66,1,-0.103492885,0.13833448
-0.03,-0.03,3,-0.176704545,0.022632115
-0.66,-0.62,3,-0.3828125,-0.100795756
-0.23,-0.26,1,-0.036082474,-0.009852217
-0.16,-0.18,2,0.053475936,0.035359116
-0.25,-0.33,1,-0.186732187,0.366129032
-0.1,-0.01,1,-0.067307692,-0.014925373
-0.3,-0.29,3,-0.143678161,-0.00750469
-0.52,-0.56,5,-0.134920635,0.003016591
-0.02,-0.03,1,-0.137931034,0.057777778
-0.05,-0.06,2,-0.260312945,0.002259887
-0.18,-0.23,2,-0.136865342,0.133838384
-0.09,-0.11,2,-0.020408163,0.012820513
-0.03,-0.05,2,-0.008474576,0.155339806
-0.37,-0.37,1,-0.006578947,0.019480519
-0.3,-0.38,2,-0.197231834,0.157657658
-0.41,-0.45,8,-0.023026316,0.025236593
-0.63,-0.69,1,-0.163636364,-0.093862816
-0.12,-0.13,3,-0.133802817,0.013422819
0.05,0.03,2,-0.021428571,0.052208835
-0.34,-0.42,4,-0.198170732,0.066165414
-0.61,-0.54,5,-0.19630485,0.069915254
-0.06,-0.06,1,-0.090322581,0.192
0.38,0.27,1,-0.070603338,0.11790393
-0.86,-0.65,2,-0.101796407,-0.244813278
-0.61,-0.92,3,-0.060893099,0.004297994
-0.4,-0.19,2,-0.053231939,0.110714286
-0.07,-0.07,1,-0.0578125,0.107172574
-0.02,-0.01,2,-0.140003386,0.021935484
0,-0.03,1,-0.053986503,-0.028809972
-0.02,-0.03,1,-0.167404783,0.049639299
-0.41,-0.33,2,-0.208955224,0.079365079
-0.17,-0.18,3,-0.145531817,0.155625151
-0.05,-0.1,1,-0.104986877,-0.002475248
-0.36,-0.47,3,-0.085684431,-0.013333333
-0.1,-0.07,2,-0.065108514,-0.003662215
-0.02,-0.04,1,-0.116959064,0.011111111
-1.21,-1.05,3,-0.121447028,0.040905135
-0.31,-0.3,1,0,0
-0.1,-0.11,1,-0.148256928,0.039342105
-0.01,-0.01,1,-0.093333333,0.111650485
3.79,4.32,1,-0.159316647,0.025891056
-0.11,-0.08,2,-0.230769231,0.184782609
-0.09,-0.14,1,-0.35326087,-0.043478261
-0.12,-0.04,2,-0.094978683,-0.019823789
-0.54,-0.7,3,-0.23960396,0.025720165
-0.09,-0.13,2,-0.180902032,0.218181818
-0.07,-0.15,1,-0.051470588,0.014705882
-0.29,-0.33,2,-0.0907173,-0.018329939
-1.94,-0.54,1,-0.197916667,-0.168115942
-0.09,-0.07,1,-0.144303797,0.033663112
-0.6,-0.6,1,-0.236538462,-0.094076655
-0.49,-0.63,1,-0.076376554,-0.033280507
-0.16,-0.27,1,-0.081730769,0.045
-0.15,-0.17,1,-0.139013453,0.129411765
-0.18,-0.12,3,-0.050980392,-0.001811594
-0.25,-0.35,1,0.26119403,-0.066666667
-2.01,-1.75,1,-0.116421569,-0.139046942
-0.34,-0.33,1,-0.127118644,0.008474576
-0.14,-0.15,1,-0.182692308,0
-1.31,-0.65,2,-0.183246073,-0.061032864
-0.09,-0.11,1,-0.151661826,-0.015908771
-0.28,-0.25,1,-0.101265823,0.024691358
-0.04,-0.05,1,-0.044247788,-0.055555556
-0.18,-0.18,1,-0.158227848,0.078431373
1.55,1.38,2,-0.011286483,0.072833651
0.59,0.58,11,-0.033901137,0.01050482
1.45,1.28,5,-0.050288314,-0.00801193
1.86,1.71,11,-0.046302627,0.006718715
1.36,1.26,4,-0.017731888,-0.025433839
0.95,0.94,11,-0.016568063,0.006708744
2.13,2.16,10,0.00340081,0.024037385
0.22,0.21,8,-0.010723538,0.056728229
2.87,2.38,5,-0.112531209,0.022224781
0.72,0.46,7,-0.046426386,0.028483172
0.94,0.8,6,-0.073437494,0.043608137
0.2,0.16,6,-0.024611399,0.066461381
0.96,0.91,7,-0.064262998,0.042754278
0.77,0.6,5,-0.118877625,0.21653879
0.45,0.42,1,-0.002764982,0.028310486
1.87,1.79,5,-0.036103537,0.020501943
