EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.84,0.78,10,0.020292743,-0.00017086
3.23,3.1,9,0.00681185,0.021565154
2.97,2.73,9,-0.015115575,-0.004294918
0.64,0.59,11,-0.063042275,-0.008531492
0.23,0.32,1,0.024291517,0.057943965
0.59,0.6,9,0.034814964,0.01541555
0.02,0.05,4,0.032573353,0.006915679
2.75,2.72,9,-0.0859375,0.042330807
1.15,1.07,6,-0.002483102,0.001209198
0.32,0.33,3,0.08546092,-0.011773953
0.84,0.8,4,-0.019040363,-0.003930817
0.6,0.59,9,-0.005907744,-0.002888232
0.51,0.41,2,-0.007518799,0.000855436
1.48,1.37,9,0.001845385,-0.035787144
1.64,1.85,1,-0.04373734,0.018274676
0.77,0.72,7,-0.018514757,-0.004874939
1.11,0.99,7,-0.03332482,-0.020990658
0.32,0.32,3,-0.015248916,0.001171132
0.43,0.41,4,-0.028776958,-0.01139091
0.26,0.26,5,-0.005434744,-0.018181809
0.49,0.48,3,0.00751881,-0.017830593
0.61,0.56,3,0.005910158,-0.060813797
0.27,0.22,3,0.079090952,-0.007263875
0.8,0.75,4,-0.028091814,0.038970601
0.19,0.16,3,0.072739187,0.003092146
0.15,0.12,1,0.071587576,0.024295459
0.45,0.44,3,0.019242916,-0.029176921
0.45,0.45,5,0.032545058,-0.010380625
0.3,0.31,2,-0.007425705,0.015037578
0.08,0.04,1,-0.031690156,0.018450194
0.18,0.2,1,0.038613657,0.035673845
0.73,0.56,14,-0.02685447,-0.017518512
0.3,0.34,5,-0.017944537,-0.020005405
1.12,1.09,10,-0.058965303,0.002213571
1.69,1.7,10,-0.038302854,0.001591722
0.26,0.25,3,-0.013481508,0.016237204
0.12,0.1,7,-0.005204461,0.018385292
-0.04,0,1,-0.052083333,0.047949398
0.38,0.38,1,-0.016611312,0.055899133
1.07,1.01,8,0.052337035,-0.042845095
1.93,1.89,9,-0.010297096,0.002903012
1.09,0.99,8,0.007474184,-0.006854889
1.92,1.83,9,0.018663812,0.011299433
2.01,2,8,0.043799515,0.014892846
2.56,2.26,2,0.02250234,-0.079399592
0.44,0.52,6,0.023431389,0.034850251
0.3,0.3,13,-0.103162494,0.075056677
1.38,1.21,10,-0.004094168,0.020782606
2.83,2.76,7,0.044579456,-0.004761212
1,0.88,5,0.017883756,0.022769243
1.24,1.12,9,0.015879608,-0.000825767
0.59,0.7,5,0.017914646,-0.01537323
0.59,0.63,4,0.038051413,-0.001947017
0.4,0.42,11,0.036492063,0.041868911
0.37,0.37,22,0.012467145,0.043708589
0.93,0.89,8,0.024382145,0.00864553
1.28,1.31,4,-0.015918961,-0.008804367
0.8,0.79,6,-0.004352026,0.030566153
1.19,1.18,13,0.002027883,0.04274674
3.01,2.91,6,0.005878515,-0.020843669
1.16,1.22,9,0.047323181,0.004843069
0.33,0.33,7,0.057015169,0.029708851
0.56,0.56,2,0.035947157,0.021068609
0.73,0.72,6,0.054753107,0.00944206
1.69,1.45,1,0.03841345,0.013786769
0.58,0.59,5,0.032013671,0.018931377
0.42,0.35,2,0.010057463,-0.003903473
0.39,0.42,3,0.036243042,-0.011009999
0.85,0.8,6,0.04743738,-0.017727649
1.39,1.35,6,-0.011779423,0.019582549
1.06,1.01,9,0.028488374,-0.011549921
0.42,0.42,3,0.039289575,0.028773081
1.3,1.33,1,0.00237589,-0.003101589
0.85,0.75,1,0.020545921,0.024930755
0.96,0.92,3,0.008534848,0.036424457
0.21,0.19,7,-0.041849131,0.002582638
0.42,0.4,1,0.070594466,-0.040218487
0.86,0.87,2,0.058129158,0.009997821
0.66,0.74,4,0.042795269,0.026781213
0.7,0.8,2,0.095402938,0.012920571
0.44,0.25,2,0.025407779,-0.017252396
0.69,0.62,1,0.036768802,0.02159954
0.36,0.36,1,0.01081081,-0.011976039
0.27,0.28,2,0.040523691,-0.024146054
0.32,0.29,1,-0.008365048,-0.005331258
0.07,0.14,2,0,0
0.06,0.07,2,-0.021097046,-0.021077283
0.47,0.51,1,-0.000868818,0.044735819
0.35,0.31,1,0.023294482,-0.004904631
0.22,0.34,1,0.06164452,-0.00384213
0.24,0.18,1,-0.058490543,-0.004305667
0.34,0.37,4,0.022157992,-0.008893277
0.76,0.74,5,0.02129602,0.006954105
0.38,0.35,8,-0.020013563,0.032988232
0.38,0.33,1,-0.012636323,0.030703311
1.81,1.8,9,-0.023302506,-0.014398646
0.64,0.63,1,-0.06091954,0.016518424
0.39,0.35,6,0.03313253,0.04437401
0.33,0.29,4,0.04243279,0.059375023
0.63,0.58,6,-0.005991002,0.03332767
-1.26,-0.8,1,0.131355932,0.047826087
-0.13,-0.16,1,0.626262626,0.245989305
-0.34,-0.28,2,-0.142517815,-0.214828163
-0.69,-0.73,1,0.852173913,-0.092269327
2.78,2.16,8,0.053540046,-0.005890835
1,0.87,7,0.049233401,-0.033177723
1.07,0.27,1,0.051563329,0.011040038
0.76,0.73,5,0.081426061,-0.026889384
0.25,0.44,1,0.213315939,-0.066025953
0.93,0.4,1,0.703015535,0.333012048
2.02,2.11,2,0.079999977,-0.016949203
-0.57,-0.51,2,0.098290598,-0.038495188
-0.14,-0.09,2,-0.084291188,-0.037414966
0.33,0.34,3,-0.021629785,0.003401322
-0.22,-0.47,3,-0.027833002,-0.027847049
0.19,0.36,1,0.02629724,-0.025056951
-0.14,-0.2,2,-0.1,-0.097114948
3.63,3.45,5,0.002566159,-0.012207802
-0.4,-0.38,1,-0.155408597,0.193854749
0.74,0.78,2,-0.051490462,-0.143564345
-0.48,-0.39,2,-0.06557377,1
0.5,0.37,2,-0.034347808,-0.015287771
0.16,0.06,2,0.045363571,0.024035722
-0.14,-0.22,1,0,0
-0.19,-0.15,1,0.035714286,-0.082568807
0.15,0.19,2,-0.025134637,-0.017000938
0.54,0.54,9,-0.032758618,-0.082775936
2.15,1.79,7,-0.046928328,-0.060782681
0.28,0.33,1,0.013895799,-0.092010787
-0.04,-0.11,1,0,0
0.38,0.36,1,-0.085638348,-0.035858908
-0.52,-0.47,1,0.063073394,0.087116564
0,0.02,1,0.010703042,-0.065192115
0.05,0.04,3,0.169104205,0.136592742
0.11,0.06,1,-0.015665796,-0.012729844
-0.08,0.98,3,0.0442308,-0.076782453
0.37,0.35,2,0.033764358,-0.071682055
-0.48,-0.31,1,-0.072941176,-0.133990148
0.9,0.8,3,-0.035743298,0.0125
-0.12,-0.14,3,-0.10989011,0.03440367
-0.43,-0.52,2,-0.108866442,0.03427896
-0.03,-0.08,1,0.010695187,0
-0.07,-0.06,2,-0.032967033,-0.076923077
-0.21,-0.2,2,0,-0.081395349
3.1,3.07,4,-0.001699367,-0.000623946
1.73,1.72,12,0.039189441,0.035265561
0.27,0.29,5,-0.102912142,0.023218391
0.62,0.56,1,0.097404056,0.076726341
0.65,0.74,6,-0.018582426,0.156912029
0.22,0.25,1,0.018612521,-0.050791007
0.99,0.93,3,-0.009713029,0.078690312
0.24,0.13,3,0.006066711,-0.100436645
0.16,0.1,5,0.109677419,0.052775874
-0.42,-0.25,2,-0.213675214,0.045454545
-0.14,-0.16,1,0.030927835,0.063414634
-0.44,0.08,1,0.095182139,-0.038888889
0.67,0.64,1,0.055451117,0.131313141
-0.87,-0.49,1,0.046443515,0.292553191
0.14,0.13,2,0.042253544,-0.010496229
-0.04,-0.18,2,-0.197349043,0.440371025
-0.09,-0.09,2,-0.098860399,0.012457825
-0.35,-0.45,2,0.189964158,0.026119403
0.05,0.11,1,0.037453184,-0.090909091
0.07,0.01,3,0,0.101562535
0.37,0.53,1,0.037756188,-0.013058786
-0.11,-0.11,8,0.064384893,0.086161904
-0.3,-0.06,1,0.062921171,0.004494254
-0.32,-0.2,1,0.062111801,0.061643836
-0.48,-0.57,2,-0.07,-0.076923077
0.02,-0.02,1,0.041124058,0.161541992
-0.21,-0.27,1,-0.052631579,-0.05027933
-0.38,-0.41,4,-0.146153846,0.204761905
0.08,0.01,1,0.207627119,-0.041322314
0.06,0.04,1,0.051347873,0.003836372
-0.38,-0.46,1,-0.020421589,0.038490559
-0.22,-0.32,3,-0.068181818,0.271186441
0.07,-1.28,1,0.127906977,-0.043478261
0.05,0.03,2,-0.045833333,-0.108949416
-0.58,-0.67,2,-0.102941176,0.145454545
-0.18,-0.18,1,0.378428717,0.051724138
-0.65,-0.56,4,0.000750751,-0.023546726
-0.54,-0.42,1,0.046309696,0.021021021
0.1,0.07,4,0.222811671,0.095166163
-0.01,-0.01,1,0.03652968,-0.10041841
-0.19,-0.16,1,0.042372881,-0.000825764
-0.7,-0.59,3,-0.013032146,0.005872483
-0.67,-0.67,5,-0.056786704,0.176215278
-0.24,-0.36,1,0.032258065,-0.136363636
-0.09,-0.1,1,0.002309469,-0.021551724
-0.16,-0.12,1,0.204968944,-0.029239766
-0.4,-0.24,2,0.048155346,0.075949367
-0.3,-0.35,1,-0.002267574,0.106060606
-0.02,0.01,1,-0.108450704,0.04
0.49,0.44,4,0.064356418,-0.039243117
-0.03,-0.04,1,-0.095214962,0.014492754
-0.29,-0.22,3,-0.032,0.275
-0.13,0.09,3,-0.012658228,0
-0.28,-0.39,2,-0.010636943,0.026296992
0.2,0.17,1,-0.1,0.06870229
-5.76,-1.6,2,0.105483271,0.046666667
0.1,0.16,1,0.028571399,-0.009708641
0.01,0.02,1,-0.039735099,0.012121212
-0.26,-0.26,4,0.014218009,-0.09375
-0.04,-0.04,1,0.564877201,0.071428571
-0.3,-0.4,1,-0.304040404,0.074468085
-0.08,-0.17,2,-0.041666667,-0.015267176
-0.17,0,1,0.066666667,-0.046511628
0.01,0.02,1,-0.096153912,-0.061452551
-0.12,-0.06,1,0.04129057,-0.460890022
-0.8,-0.64,1,-0.056122449,0.013574661
-0.53,-0.34,1,-0.13432762,-0.011764706
-0.86,-0.94,1,0.152,-0.088832487
-0.92,-0.87,1,0.056068568,0.004651163
-0.03,-0.06,2,0.153061224,0.147928994
-0.27,-0.25,4,0.03164557,0.058679707
-0.06,-0.06,2,0.109090909,0.153846154
0.98,0.71,14,-0.022225225,0.077147441
0.86,0.8,15,0.00993976,0.053619295
0.62,0.6,11,-0.033044855,0.036722416
0.99,0.97,11,-0.021312465,0.034486914
0.76,1.03,1,0.02771385,0.027953636
1.45,1.37,11,-0.021936105,0.000742392
1.14,1.23,7,-0.042565646,0.027629913
5.05,4.86,2,0.007213178,0.034221219
4.52,4.54,7,-0.051509213,0.028270872
0.59,0.62,7,-0.020611136,0.057785889
0.3,0.29,3,-0.013445343,0.011285748
1.96,1.9,10,-0.033545597,-0.008890506
0.92,0.84,7,0.013217507,0.035721254
0.07,0.06,1,0.041322314,0.050192993
1.18,1.08,7,-0.030990392,0.018992963
1.83,1.81,8,-0.015981947,0.032258065
0.34,0.36,6,-0.024583447,0.089626804
1.92,2.07,9,0.035237715,0.002219054
1,1.07,6,-0.051801414,0.024835285
1.04,1.01,10,0.043320868,0.036370271
1.46,1.42,7,-0.052851964,0.077922074
0.74,0.71,4,-0.016936264,0.078310703
2.21,2.24,3,0.010109603,-0.020606568
0.34,0.34,12,0.000554973,0.00368419
1.29,1.31,4,0.016926612,-0.043578508
1.4,1.39,4,-0.037713049,-0.009811133
1.14,1.11,11,-0.002819814,0.053340615
2.6,2.55,6,0.018999998,0.021967345
0.81,0.81,9,0.00300414,-0.037615446
0.76,0.73,5,0.017370229,-0.019887516
0.47,0.44,3,0.01575898,0.018446181
0.24,0.23,6,0.0058992,-0.009555889
0.43,0.42,2,-0.004656556,-0.030612249
1.16,1.08,8,-0.054913599,0.058991983
0.38,0.44,6,-0.025964912,0
0.43,0.44,5,-0.009148092,-0.024964944
0.71,0.7,7,-0.009304207,0.034892789
2.03,1.93,2,-0.047180825,0.105535995
0.8,0.75,4,-0.064164342,0.075784639
0.31,0.25,3,-0.026028576,0.040421735
0.37,0.37,6,0.015537965,0.018294482
0.87,0.87,1,-0.02501758,0.018276763
0.35,0.33,3,0.018450216,0.002415427
0.23,0.23,9,0.013544068,-0.018724062
0.82,0.81,2,-0.010511564,0
1.32,1.1,4,-0.003879738,0.006692169
3.58,3.47,3,0.01458527,0.036173475
0.36,0.36,10,0,-0.023809557
0.36,0.35,2,0.001118567,0.053435107
0.57,0.56,1,-0.018940863,0.091328025
0.34,0.34,7,0.006505027,0.023598822
0.61,0.59,2,-0.007539606,-0.018578152
1.42,1.15,3,-0.04176228,0.010703369
0.55,0.54,4,-0.034126154,0.048207667
0.17,0.15,3,-0.024169225,-0.010513262
0.33,0.28,2,0.01892462,-0.000592068
0.57,0.68,7,0.116040956,0.018041237
1.31,1.09,1,-0.040806644,0.037028411
0.64,0.61,2,-0.003686254,0.009122954
0.65,0.55,3,-0.02885483,0.010758618
0.28,0.27,2,-0.015504301,-0.007915558
0.59,0.57,2,0.015978105,0.007058836
0.65,0.66,4,-0.022292998,0.010526309
0.08,0.14,1,-0.006291057,0.011403425
0.61,0.55,1,0.050590213,-0.010544814
0.49,0.5,1,0.032608668,-0.0067659
0.28,0.07,3,-0.091387161,0.03733179
0.33,0.4,3,-0.023296269,0.005689303
-2.49,-2.83,1,-0.030150754,-0.197802198
0.03,0.03,1,-0.054817276,0.077338129
0.04,-0.04,4,-0.016718913,0.049107143
0.35,0.33,3,-0.030569743,-0.021202959
0.14,0.13,2,0.131256372,-0.020100499
-0.18,-0.19,6,-0.036516816,-0.035294086
0.6,0.58,3,0.005659677,-0.036908213
2.9,2.79,7,-0.001495458,-0.019292676
0.59,0.54,5,-0.001495327,-0.011494253
1.01,0.88,6,-0.0430502,-0.03302596
0.42,0.39,6,0.030860142,0.001964639
-0.09,-0.08,1,0.065454545,0.102376238
5.02,4.91,6,-0.039631797,-0.029535863
1.5,0.54,1,-0.009253104,-0.041504544
-0.35,-0.23,2,-0.095895258,-0.045703251
0.43,0.42,1,-0.053583396,-0.030589827
2.68,2.3,6,-0.028892918,0.017902792
0.35,0.35,2,0.087524479,0.003236219
2.16,1.84,2,-0.022301717,-0.200073966
0.36,0.34,3,-0.007785861,-0.043055536
0.05,-0.33,2,-0.076771654,-0.103658537
-0.74,-0.56,3,0.026396983,0.001453488
-0.97,-0.69,6,0.086560364,-0.421917808
-0.39,-0.43,2,-0.06875,0.00128041
-0.31,-0.37,1,0.06741573,0.073839662
0.4,0.34,1,0.015541031,-0.019607878
-0.4,-0.37,3,-0.091614907,-0.137751303
0.71,0.67,5,0.048108179,0.015068677
2.02,1.94,8,0.001875683,0.037443169
2.8,1.64,8,-0.007241761,-0.006048625
3.76,3.66,4,-0.003715954,0.021655098
1.47,1.73,4,-0.01369356,-0.000518443
0.3,0.26,11,-0.035302129,-0.102917615
0.77,0.52,10,0.03205792,-0.045797717
0.36,0.43,6,0.022008685,-0.034545444
-0.97,0.67,5,0.079817295,-0.007832211
1.87,1.63,5,0.020078636,-0.077290439
0.73,0.72,3,0.015736765,-0.048986492
-0.89,-0.91,5,0.197832817,-0.079870729
0.68,0.46,4,0.010316622,-0.074931897
0.89,0.82,2,-0.010356728,-0.036070611
0.36,0.27,2,0.072986562,-0.011834334
0.65,0.7,2,0.063519308,-0.039300158
1.54,1.46,1,0.048065234,-0.043023255
0.56,0.55,1,0.121012222,0.020339013
0.58,0.52,4,0.023424879,-0.037636584
0.59,0.57,2,0.003854391,0.038038884
0.53,0.5,3,0.033506404,-0.003153019
0.97,0.96,3,-0.001113887,-0.001426555
0.08,0.08,1,-0.021220159,-0.018567639
0.28,0.21,1,0.007885309,0.033088222
3.18,3.08,13,0.025089871,0.007931647
1.34,1.19,13,0.023811122,0.067656536
-0.87,-0.74,3,0.073988859,0.071098023
-0.14,-0.17,1,0.00665779,0.283943662
-0.35,-0.31,7,0.083169844,0.22276366
0.01,-0.43,9,0.273361245,0.200642777
0.27,0.19,5,0.05061289,0.133493205
0.82,0.5,2,-0.066599121,0.075866034
-0.04,-0.07,2,0.166077739,0.06871345
0.04,0.12,1,0,0
0.23,0.26,1,0.074505278,0.020102771
-0.34,-0.37,3,0.1056,0.036283186
-0.07,-0.06,2,0.003246764,0.105084727
-0.02,-0.05,1,0.092715232,0.025974026
-0.48,-0.54,3,-0.041630529,0.088965517
-0.02,-0.03,1,0.056357388,0.035767884
-0.59,-0.59,3,-0.086011342,-0.088297423
0.09,0.51,1,0.035175879,0.138613861
-0.35,-0.22,1,-0.049026676,-0.164069952
-2.8,-0.27,1,0.013818182,-0.033033033
1.31,1.3,14,-0.033232382,0.053558521
1.77,1.73,11,-0.015015408,-0.02135325
1.4,1.32,9,-0.026202081,0.018012892
0.61,0.48,6,-0.004033108,-0.012139261
0.24,0.22,2,-0.016487455,0.082677165
0.38,0.41,2,0.042580638,-0.030438294
0.58,0.54,8,0.008215242,-0.041762274
0.13,0.05,8,-0.036805395,-0.115798739
1.56,1.39,11,-0.068981839,0.003879237
0.74,0.69,3,-0.004824311,0.073349654
0.58,0.6,1,0.001765191,0.095287409
0.61,0.62,2,-0.013493017,-0.007025784
1.27,1.18,1,-0.01556539,0.012614317
1.56,1.51,3,-0.023518699,0.097976658
1.06,0.9,1,-0.028335515,-0.003855254
0.6,0.45,4,-0.018455744,0.009856263
1.82,1.71,2,0.001021402,-0.230015661
-0.38,-0.75,2,-0.011097411,0.027065527
-0.01,-0.02,1,0.056385412,0.008108108
-1.29,-1.24,5,0.027640449,0.115159574
0.49,0.29,1,-0.001903314,0.010840085
-0.58,-0.43,3,0.139817629,0.152777778
0.01,-0.02,4,-0.146341463,-0.126760563
2.12,1.97,8,0.028004202,-0.079628753
4.87,2.59,9,0.01278466,0.051340424
0.14,0.1,2,0.06610703,-0.012703525
-0.85,-0.55,3,-0.088581256,0.016188371
3.73,3.6,10,0.074847815,-0.058140011
2.1,2.03,8,0.019347389,-0.008641352
0.7,0.65,8,0.018315022,0.033598896
0.76,0.57,12,0.044539663,-0.05126183
6.61,6.2,6,0.037968727,0.035307596
0.73,0.72,8,0.061029605,0.008066726
2.25,2.21,7,0.008338722,0.006293712
1.02,0.91,8,0.00874081,-0.004069304
1.83,1.38,8,0.0261292,-0.004544953
0.06,0.07,3,0.075294078,0.083950563
1.17,1.08,2,-0.044988064,0.045689425
1.15,0.94,19,-0.00425818,0.021142926
2.08,1.94,13,-0.008453189,0.026257639
0.35,0.35,10,0.007343101,-0.003479496
0.64,0.43,1,0.000553922,0.004242753
0.92,0.91,7,-0.008026088,0.001790265
1,0.98,6,0.004362804,0.039577819
0.33,0.33,5,0.036658669,0.022026447
0.78,0.81,4,-0.015865265,0.027148205
0.34,0.34,5,0.013960855,0.035661178
0.25,0.24,3,-0.009514329,0.028264516
1.05,1.03,1,0.0298583,-0.0115
0.61,0.6,3,0,0.028023145
1.24,1.25,1,0.002912143,0.008361207
-0.01,0.14,1,0.019277108,0.037703513
0.22,0.22,2,-0.02721969,0.021002698
1.12,1.11,18,-0.048429666,-0.044581452
1.05,0.9,12,-0.029736769,0.076638399
0.36,0.36,8,0.049092131,0.046777912
0.15,0.1,4,-0.063728667,0.076823924
0.81,0.79,12,-0.010465901,0.081519588
0.45,0.46,5,-0.054499019,-0.06739625
0.61,0.61,12,0.017409766,-0.003018542
0.5,0.33,6,-0.008140054,0.019376117
1,0.95,8,0.01425555,-0.010249957
0.49,0.47,7,-0.030466483,0.123025421
0.3,0.19,7,0.001278501,0.072523219
2.01,1.84,3,0.002837481,0.137796139
0.4,0.44,18,-0.019527834,0.127730583
0.56,0.61,7,0.028273035,0.017998704
-0.25,-0.32,2,0.047058765,0.144385289
1.1,1.16,1,0.009126467,0.068484043
-0.6,-0.86,7,-0.122571001,0.054733728
0.91,0.71,3,0.043512414,0.102783738
0.81,0.82,4,0.040320092,0.09899394
-0.06,0.03,1,-0.002044891,0.066360379
0.2,0.13,11,0.018771116,0.180590655
0.29,0.27,1,-0.079957779,0.039154225
-0.4,-0.9,1,-0.00689259,0.086956522
0.2,0.1,1,0.002876304,0.121573246
-0.05,-0.1,4,0.052,0.153782895
-0.08,-0.07,1,-0.057142857,0.070707071
-0.25,-0.26,2,-0.047619048,0.586538462
37.78,38.37,14,-0.086926636,0.026115176
0.9,0.88,3,-0.06181567,0.027949778
1.7,1.31,10,0.017023133,0.084671272
0.47,0.41,4,-0.083187084,0.010809836
1.92,1.78,4,0.041694239,0.073582081
0.91,0.92,5,0.024359954,0.007063146
1.54,1.54,4,-0.054475755,0.044878676
1.77,1.51,10,0.000272705,-0.055056024
0.29,0.26,5,0.029613801,0.015264799
0.29,0.29,7,-0.000178692,-0.022109588
1.13,1.12,5,-0.521202141,-0.007115948
-0.03,-0.06,11,-0.092035865,-0.015091444
0.88,0.98,2,-0.021409825,-0.006012445
0.75,0.64,5,-0.019921428,-0.026540576
0.98,0.92,6,-0.020686358,0.008018042
3.33,3.52,4,-0.035895699,-0.033322653
1.17,1.13,4,0.011493553,0.000457271
1.29,1.24,6,-0.004445732,0.109262474
0.17,0.03,1,-0.164917744,0.006944444
0.52,0.48,10,-0.180461712,0.061005771
0.29,0.11,11,-0.090097403,0.034259612
0.04,-0.04,3,-0.037988827,-0.079820124
0.77,0.74,7,0.029317853,0.027959458
0.34,0.34,6,0.069291339,0.022556391
0.17,0.17,1,-0.049321845,0.005154657
-1.74,-1.94,11,-0.066433566,-0.131129032
0.31,0.41,6,-0.049116419,-0.099381266
0.55,0.65,8,-0.178333333,0.152459439
0.54,0.62,1,-0.046008001,0.030173589
0,-0.02,2,0.092105263,-0.02173913
0.05,0.05,3,-0.259270854,0.261157625
1.13,1.11,9,-0.031397174,-0.087469629
0.48,0.59,10,-0.182924232,-0.065198972
0.42,0.47,2,0.030367094,-0.024425755
0.79,0.68,1,0.026,0.040921288
0.23,0.23,2,-0.126627219,0.121994657
0,0.03,6,-0.03202329,-0.08012248
2.23,2.19,6,-0.100840336,-0.003409644
0.53,0.45,2,-0.012406971,-0.035946047
0.02,-0.02,2,0.131270011,0.01504788
0.62,0.6,2,0.053212503,-0.030793642
-1.05,-0.56,2,-0.15942029,-0.049275362
0.6,0.59,2,0.050721015,-0.029649545
0.97,0.91,3,-0.0004673,-0.011019287
1.59,1.2,3,-0.017104782,0.026096455
0.47,0.48,4,-0.006970889,-0.001280025
0.99,0.87,4,0.012429718,-0.017188446
0.17,0.14,3,-0.167711602,-0.005737712
0.25,0.27,4,-0.060714286,0.005202914
0.25,0.24,2,-0.021321929,-0.020363655
1,1.09,7,-0.042107356,0.029197081
0.32,0.29,4,0.00626301,-0.009090937
1.85,2.37,1,0.024257146,-0.008857967
0.55,0.62,6,-0.082439941,0.00232231
0.6,0.58,4,-0.04003907,0.069271749
0.7,0.65,7,0.034712661,0.07429049
-0.35,-0.24,5,-0.060627178,0.094079481
1.13,0.89,4,0.01895918,0.020817704
-0.37,-0.3,7,-0.012581913,-0.030494003
0.67,0.65,1,-0.081993569,-0.068617021
0.58,0.42,1,0.012804209,-0.030008647
-0.31,-0.27,5,-0.076301616,0
-0.94,-0.4,2,-0.056674338,0.067814855
-0.23,-0.28,6,-0.111068335,0.007580175
0.08,0.12,13,-0.185222671,-0.178184848
0.3,0.28,8,0.041039663,-0.005524846
0.17,0.17,8,-0.053840919,-0.012093017
0.05,-0.56,3,-0.051078602,0.099247685
0.27,0.26,3,-0.005444403,-0.011130625
0.32,0.32,5,0.018459928,0.018583004
0.68,0.49,3,0.018211933,0.026280775
0.27,0.27,3,-0.015730347,-0.001663918
0.46,0.43,5,0.003528232,-0.045976989
1.6,1.96,1,-0.013222813,0.051653105
0.24,0.25,4,-0.007676176,0.007087233
0.24,0.33,3,-0.044415989,0.056676271
0.27,0.26,7,0.031496052,-0.006756834
-0.26,-0.25,2,-0.043055556,0.073390152
0.18,0.2,8,-0.126442549,-0.047735022
-0.65,-0.58,3,-0.010300429,-0.05707196
0.11,0.02,7,-0.074829932,0
0.13,0.07,5,-0.069234513,-0.10380622
-0.23,-0.14,2,-0.025295167,-0.136786144
-0.15,-0.18,6,-0.059341071,-0.011925043
0.2,0.15,1,-0.036450174,0.058922645
0.41,0.4,4,-0.002583608,0.045396419
0.75,0.75,5,-0.007922548,-0.014479213
0.38,0.34,3,-0.041314087,-0.004987569
-0.11,-0.11,9,-0.12685063,0.067311249
0.59,0.56,6,-0.038954248,0.036661699
-0.16,-0.05,2,-0.137837838,0.145214521
0.58,0.59,2,-0.01789814,-0.030769223
0.2,0.23,5,-0.005376425,-0.004376407
0.1,0.07,4,-0.137978142,0.104525862
0.45,0.47,5,-0.065737824,-0.035888328
0.21,0.14,2,0.004476286,0.00735094
0.27,0.3,7,-0.09314587,-0.122719735
0.79,0.78,2,0.012573345,0.004973063
-0.68,-0.76,5,-0.105162524,-0.247058824
0.02,0.01,2,-0.102516882,0.051724138
0.42,0.44,5,-0.014098724,-0.005017548
-0.25,-0.26,6,-0.090073529,0.04368231
-0.2,-0.28,2,-0.171706263,0.057074911
-0.4,-0.41,5,0.073593074,-0.06083976
0.44,0.46,1,-0.042809526,0.01658605
0.24,0.93,2,-0.168034388,-0.166555407
0.33,0.36,2,0.067434211,-0.01563786
0.44,0.45,3,-0.011764671,0.011695956
0.28,0.37,4,0.040055299,0.001256297
0.04,0.27,2,0.004672897,0.041394336
-0.89,-1.64,1,0.09009009,-0.001122965
0.2,0.08,6,-0.049204771,-0.013684211
0.4,0.39,3,-0.020591347,-0.000536779
0.1,0.2,3,-0.021807486,0.024533889
0.02,0.02,3,-0.055319243,0.026392934
0.52,0.53,3,-0.05523918,-0.054054054
0.53,0.5,2,-0.061556604,0.000514271
0.46,0.39,1,-0.093050648,-0.016680803
0.22,0.21,2,0.039106131,0.052404406
-0.65,-0.53,1,0.036789298,-0.007407407
0.15,0.18,2,0.020179377,0
0.18,0.12,4,-0.086527928,0.017937243
0.09,0.05,3,-0.099214145,0.028367695
0.54,0.62,2,0.054426645,0.00541376
0.44,0.6,2,-0.012295114,-0.014407102
0.52,0.47,2,0.034482759,-0.092839806
-0.48,-0.51,1,-0.100422489,0.212323682
0.11,0.19,3,0.032414911,-0.108240223
1.07,0.92,3,-0.021451826,-0.048414006
-2.48,-2.54,1,-0.05618964,-0.008417508
0.06,0.04,1,0.094147583,-0.07486631
0.15,0.26,2,0.005844535,-0.006619145
0.23,-0.14,3,-0.397435897,0.004098361
0.36,0.34,1,-0.035258354,-0.005665314
-0.53,-0.36,1,0.090342679,0.028481013
0.14,0.15,4,-0.047298751,-0.046511631
-0.58,-0.41,3,-0.124145376,-0.075721154
0.22,0.2,3,-0.184972541,-0.062805149
-0.13,0.01,2,-0.270531401,-0.027522936
0.32,0.37,1,0.013047476,-0.001904774
-0.41,-0.47,3,-0.06,-0.008
-0.07,-0.08,1,-0.004524887,0.012875536
-0.02,-0.02,1,0.006802721,0.097276265
0.14,0.21,1,0.095150115,-0.101680672
-0.4,-0.3,1,-0.257028168,-0.026278398
-0.27,-0.32,2,-0.085603113,0.08974359
-0.21,-0.2,1,-0.125603865,0.193370166
-0.05,-0.14,5,-0.117535545,-0.040852575
-0.31,-0.37,1,-0.143004115,0.090400746
-0.56,-0.31,1,-0.203477444,0.033783784
-0.5,-0.55,1,-0.11328125,0.078651685
-0.05,-0.06,3,-0.036697248,0.135416667
0.64,0.62,5,-0.004494377,-0.012539598
2.01,1.87,5,0.035334184,-0.000431156
0.17,0.12,4,-0.104166664,0.054108215
1.14,1.13,9,-0.002799761,-0.002358058
3.62,3.4,10,-0.035283825,0.102232421
1.76,1.75,6,0.038584246,-0.033220636
5.87,5.14,4,0.032769009,-0.02608458
2.07,1.98,7,-0.044156445,-0.0026138
0.8,0.72,6,0.001404004,-0.008962174
